complaint_id,city,complaint_latitude,complaint_longitude,actual_zone,predicted_zone,prediction_confidence,prob_zone_07,prob_zone_08,is_correct
CT002043,New Delhi,28.61733221987332,77.26168671110446,Zone_08,Zone_08,0.6931,0.3067,0.6931,True
CT006956,Gurugram,28.462275495187463,77.02742122999369,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT017824,Ghaziabad,28.66719092793861,77.44316691155362,Zone_07,Zone_07,0.9739,0.9739,0.0,True
CT013005,Gurugram,28.520178325122,77.04250334295324,Zone_08,Zone_08,0.9978,0.0022,0.9978,True
CT006435,New Delhi,28.615503222328456,77.21803734137208,Zone_07,Zone_08,0.6264,0.3735,0.6264,False
CT014886,New Delhi,28.55961996714558,77.18304939317662,Zone_07,Zone_08,0.7606,0.2393,0.7606,False
CT019298,Faridabad,28.367745107054933,77.32475382564009,Zone_07,Zone_07,0.9113,0.9113,0.0853,True
CT001736,Noida,28.541943936583408,77.47213921942507,Zone_07,Zone_07,0.9572,0.9572,0.0426,True
CT014388,Gurugram,28.498002034268357,77.05434908076828,Zone_08,Zone_08,0.9951,0.0049,0.9951,True
CT000327,Noida,28.55182812825689,77.3331396121875,Zone_07,Zone_07,0.987,0.987,0.0128,True
CT013675,Faridabad,28.43968127110802,77.34205133154018,Zone_07,Zone_07,0.8598,0.8598,0.1402,True
CT016966,New Delhi,28.634897361419338,77.22989609370643,Zone_07,Zone_08,0.6114,0.3885,0.6114,False
CT002473,New Delhi,28.649576820139437,77.18901780568112,Zone_08,Zone_08,0.6413,0.3587,0.6413,True
CT001855,Ghaziabad,28.679107621346088,77.48812333892734,Zone_07,Zone_07,0.9938,0.9938,0.0,True
CT005475,New Delhi,28.656866499795044,77.27785724809758,Zone_08,Zone_08,0.7061,0.2937,0.7061,True
CT006628,New Delhi,28.603449463523926,77.25073001068128,Zone_08,Zone_08,0.6587,0.3412,0.6587,True
CT012025,New Delhi,28.55756286249024,77.12831014865529,Zone_07,Zone_08,0.5973,0.4027,0.5973,False
CT010615,New Delhi,28.62270687935828,77.19954334896589,Zone_07,Zone_08,0.6969,0.3031,0.6969,False
CT009226,Ghaziabad,28.729542209146103,77.48042066509355,Zone_07,Zone_07,0.9676,0.9676,0.0,True
CT016089,New Delhi,28.64015584447223,77.17185836888336,Zone_07,Zone_07,0.5177,0.5177,0.4822,True
CT000487,Gurugram,28.518105029145453,77.02599679222455,Zone_08,Zone_08,0.9981,0.0019,0.9981,True
CT012030,Faridabad,28.411291514190367,77.29920572700483,Zone_07,Zone_07,0.8373,0.8373,0.1626,True
CT019107,New Delhi,28.686245746138454,77.21398385648455,Zone_07,Zone_08,0.6805,0.3192,0.6805,False
CT001056,New Delhi,28.633232955968293,77.24934918234112,Zone_08,Zone_08,0.5488,0.451,0.5488,True
CT011505,Ghaziabad,28.63694304073536,77.53362224401329,Zone_07,Zone_07,0.8942,0.8942,0.0,True
CT019455,Faridabad,28.402606513666573,77.25058044936033,Zone_08,Zone_07,0.8233,0.8233,0.1766,False
CT005040,Noida,28.59989208411445,77.49212834545095,Zone_07,Zone_07,0.9347,0.9347,0.0438,True
CT008970,Faridabad,28.458642952809356,77.33615852110646,Zone_07,Zone_07,0.8501,0.8501,0.1488,True
CT009631,Noida,28.499842053763697,77.49576013205946,Zone_07,Zone_07,0.9802,0.9802,0.0186,True
CT013859,Faridabad,28.460473295128825,77.38790904027783,Zone_07,Zone_07,0.8749,0.8749,0.125,True
CT002195,New Delhi,28.610686032484704,77.18361094291771,Zone_07,Zone_08,0.6687,0.3311,0.6687,False
CT011796,New Delhi,28.599150617905583,77.20039496709677,Zone_08,Zone_08,0.6756,0.3244,0.6756,True
CT008277,Gurugram,28.43235408609716,77.01520634959888,Zone_08,Zone_08,1.0,0.0,1.0,True
CT011177,Gurugram,28.50594819750795,77.1234319755717,Zone_08,Zone_08,0.9695,0.0288,0.9695,True
CT018164,Noida,28.53078761854151,77.30691231350849,Zone_07,Zone_07,0.8837,0.8837,0.115,True
CT015404,New Delhi,28.61002288459264,77.20181781829045,Zone_08,Zone_08,0.5169,0.4831,0.5169,True
CT011406,Gurugram,28.476023051586637,77.00637987894603,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT005337,New Delhi,28.622299531073907,77.13557352211714,Zone_08,Zone_08,0.6814,0.3185,0.6814,True
CT013059,Gurugram,28.45600676222669,77.05980981527395,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT015549,Noida,28.52283522617766,77.37750442878533,Zone_07,Zone_07,0.9877,0.9877,0.0073,True
CT018322,New Delhi,28.611394517204808,77.14639544956589,Zone_08,Zone_08,0.7947,0.2052,0.7947,True
CT019831,New Delhi,28.621885804376262,77.17065968904944,Zone_08,Zone_08,0.7339,0.2659,0.7339,True
CT002715,Ghaziabad,28.716685171808454,77.39538267433753,Zone_07,Zone_07,0.9526,0.9526,0.0024,True
CT013894,Gurugram,28.464952944012754,76.9732708397048,Zone_08,Zone_08,0.9854,0.0146,0.9854,True
CT017287,Faridabad,28.403724043309104,77.31024942045778,Zone_07,Zone_07,0.8686,0.8686,0.1314,True
CT002456,Faridabad,28.43479189510523,77.2899814430052,Zone_07,Zone_07,0.8728,0.8728,0.1272,True
CT007087,Noida,28.580708173391027,77.39101632462766,Zone_07,Zone_07,0.9934,0.9934,0.0066,True
CT018088,Ghaziabad,28.625212354752385,77.44919877519014,Zone_07,Zone_07,0.9719,0.9719,0.0,True
CT008322,Faridabad,28.40995042461675,77.28144312657777,Zone_08,Zone_07,0.8133,0.8133,0.1866,False
CT012430,Gurugram,28.46246188633212,77.13839196743115,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT008012,New Delhi,28.57486544971773,77.11374965704667,Zone_08,Zone_08,0.649,0.35,0.649,True
CT018561,Gurugram,28.412463298246116,77.08098828060487,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT000839,Gurugram,28.482148952769467,77.01196089173364,Zone_08,Zone_08,0.9951,0.0049,0.9951,True
CT007775,New Delhi,28.651161844799788,77.16104062498898,Zone_08,Zone_08,0.653,0.347,0.653,True
CT017053,New Delhi,28.64898856967581,77.27277347299365,Zone_07,Zone_08,0.634,0.366,0.634,False
CT017671,New Delhi,28.662454332847837,77.20815986393747,Zone_08,Zone_08,0.5516,0.4484,0.5516,True
CT003248,Noida,28.52276759775253,77.3546033278412,Zone_07,Zone_07,0.9377,0.9377,0.0589,True
CT013904,Faridabad,28.42538155661301,77.42252778591254,Zone_07,Zone_07,0.8061,0.8061,0.1938,True
CT004273,Noida,28.508250163620584,77.32983205688834,Zone_07,Zone_07,0.9835,0.9835,0.0165,True
CT008796,New Delhi,28.5857909134689,77.21221586847508,Zone_07,Zone_08,0.6678,0.3321,0.6678,False
CT019703,New Delhi,28.585767945029925,77.23870193797325,Zone_08,Zone_08,0.6005,0.3979,0.6005,True
CT005835,Faridabad,28.350857973012435,77.37162320077516,Zone_07,Zone_07,0.7923,0.7923,0.2077,True
CT017418,Noida,28.49312056811124,77.3172529482298,Zone_07,Zone_07,0.9595,0.9595,0.0353,True
CT018039,Ghaziabad,28.733991839204386,77.41904252408192,Zone_07,Zone_07,0.9545,0.9545,0.0006,True
CT015316,Faridabad,28.408473158369173,77.31642901637588,Zone_07,Zone_07,0.9232,0.9232,0.0767,True
CT008400,Noida,28.51855186495448,77.39738374135165,Zone_07,Zone_07,0.993,0.993,0.007,True
CT012611,New Delhi,28.5994671050554,77.20588317927647,Zone_07,Zone_08,0.7299,0.27,0.7299,False
CT006627,New Delhi,28.63156810095976,77.20313355111612,Zone_08,Zone_08,0.6764,0.3235,0.6764,True
CT002688,New Delhi,28.619477817419423,77.1838328340898,Zone_08,Zone_08,0.6804,0.3195,0.6804,True
CT018299,Noida,28.54516459400953,77.3101944334571,Zone_07,Zone_07,0.9942,0.9942,0.0058,True
CT011243,Faridabad,28.40149715915421,77.29735632361503,Zone_07,Zone_07,0.8591,0.8591,0.1407,True
CT009304,Faridabad,28.40928746827824,77.32770203251013,Zone_07,Zone_07,0.7658,0.7658,0.2341,True
CT004764,Faridabad,28.37221537022126,77.36735131112873,Zone_07,Zone_07,0.8385,0.8385,0.1615,True
CT000371,Noida,28.53716539100435,77.40215671619715,Zone_07,Zone_07,0.9909,0.9909,0.0088,True
CT009564,New Delhi,28.645138455752456,77.23495432322288,Zone_07,Zone_08,0.6167,0.3832,0.6167,False
CT003417,New Delhi,28.57978243600708,77.12109568187526,Zone_07,Zone_08,0.6613,0.3386,0.6613,False
CT002819,Gurugram,28.46283872304591,76.9967358153141,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT006738,New Delhi,28.596310711113933,77.18623488063338,Zone_08,Zone_08,0.6731,0.3254,0.6731,True
CT007313,Gurugram,28.420863085167092,77.04172054805427,Zone_08,Zone_08,0.9991,0.0009,0.9991,True
CT003779,Noida,28.518577658839963,77.35801642162454,Zone_07,Zone_07,0.9758,0.9758,0.0242,True
CT000627,Noida,28.534121164499005,77.39664033670695,Zone_07,Zone_07,0.9779,0.9779,0.0221,True
CT003870,Gurugram,28.43469154305585,76.98192304582409,Zone_08,Zone_08,0.9949,0.0051,0.9949,True
CT012818,Ghaziabad,28.70265872194501,77.45855894341403,Zone_07,Zone_07,0.97,0.97,0.0001,True
CT001289,Gurugram,28.426649149929435,77.08705162580802,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT018636,Noida,28.51738192152202,77.39864993870133,Zone_07,Zone_07,0.9983,0.9983,0.0016,True
CT002098,Gurugram,28.468975385000792,77.03981671214322,Zone_08,Zone_08,0.9982,0.0018,0.9982,True
CT015097,New Delhi,28.635513637933386,77.2776133985926,Zone_08,Zone_08,0.7031,0.2968,0.7031,True
CT018113,New Delhi,28.55149328848849,77.183578290266,Zone_08,Zone_08,0.5175,0.4825,0.5175,True
CT006123,New Delhi,28.668069630726755,77.19551626440173,Zone_08,Zone_08,0.6777,0.3222,0.6777,True
CT008104,New Delhi,28.56415399373257,77.19911717249028,Zone_08,Zone_08,0.6537,0.3461,0.6537,True
CT011614,Noida,28.624652268690227,77.33730256702329,Zone_07,Zone_07,0.9911,0.9911,0.0084,True
CT012529,New Delhi,28.59359167317574,77.26080766717261,Zone_08,Zone_08,0.6607,0.3392,0.6607,True
CT010160,Noida,28.56428876538949,77.3670583597639,Zone_07,Zone_07,0.9925,0.9925,0.0075,True
CT012390,Noida,28.44162268526272,77.39381281914201,Zone_07,Zone_07,0.9921,0.9921,0.0078,True
CT006317,Faridabad,28.423380675994768,77.2640951387846,Zone_08,Zone_07,0.7679,0.7679,0.232,False
CT012517,Faridabad,28.41959642632375,77.33280048606031,Zone_07,Zone_07,0.8478,0.8478,0.1521,True
CT003517,New Delhi,28.62153199190548,77.1663369536021,Zone_07,Zone_08,0.5148,0.4851,0.5148,False
CT002883,Faridabad,28.426158360330376,77.38103834618413,Zone_07,Zone_07,0.8911,0.8911,0.1088,True
CT010528,New Delhi,28.657405332361915,77.1821213066226,Zone_08,Zone_08,0.6182,0.3815,0.6182,True
CT001193,Ghaziabad,28.66818095448312,77.47686548774715,Zone_07,Zone_07,0.9768,0.9768,0.0,True
CT003460,Noida,28.549784621118267,77.38392680301848,Zone_07,Zone_07,0.9962,0.9962,0.0038,True
CT012214,Ghaziabad,28.62041062997165,77.47053482319599,Zone_07,Zone_07,0.9491,0.9491,0.0,True
CT012514,New Delhi,28.570813026291823,77.14905054643229,Zone_08,Zone_08,0.6847,0.3152,0.6847,True
CT009647,Gurugram,28.43565010650766,77.0355446456303,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT000822,New Delhi,28.6205663552469,77.15998969558696,Zone_08,Zone_08,0.665,0.3349,0.665,True
CT019069,Ghaziabad,28.678261620934723,77.5294143810015,Zone_07,Zone_07,0.9092,0.9092,0.0167,True
CT014822,New Delhi,28.63109018679116,77.15264271024331,Zone_08,Zone_08,0.6767,0.3232,0.6767,True
CT019278,Gurugram,28.49777281696093,77.0127805340762,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT002975,Faridabad,28.390347768713493,77.33128022818518,Zone_07,Zone_07,0.8495,0.8495,0.1504,True
CT018639,New Delhi,28.60191798389324,77.23599711420383,Zone_08,Zone_08,0.5787,0.4212,0.5787,True
CT004502,Gurugram,28.47872796890166,77.06116955356575,Zone_08,Zone_08,0.9987,0.0013,0.9987,True
CT014690,Ghaziabad,28.66314326916504,77.48158843971792,Zone_07,Zone_07,0.9897,0.9897,0.0,True
CT012345,Noida,28.558718937107415,77.39246515784528,Zone_07,Zone_07,0.9822,0.9822,0.0177,True
CT016376,Noida,28.523731150031143,77.39096120882732,Zone_07,Zone_07,0.9939,0.9939,0.006,True
CT010478,Gurugram,28.530682276814552,77.10727462689059,Zone_08,Zone_08,0.9918,0.0002,0.9918,True
CT010142,Ghaziabad,28.68743340934859,77.44592780562205,Zone_07,Zone_07,0.9884,0.9884,0.0,True
CT016566,New Delhi,28.542465215755264,77.2437036218004,Zone_08,Zone_08,0.6016,0.3984,0.6016,True
CT018608,New Delhi,28.66497170519728,77.20424713415305,Zone_08,Zone_08,0.666,0.3339,0.666,True
CT002021,New Delhi,28.62575736832477,77.232506320038,Zone_07,Zone_08,0.7181,0.2818,0.7181,False
CT001696,Faridabad,28.4002939404776,77.36864813899406,Zone_08,Zone_07,0.8189,0.8189,0.1811,False
CT017528,Ghaziabad,28.715859244704703,77.43888990716867,Zone_07,Zone_07,0.9882,0.9882,0.0,True
CT009106,New Delhi,28.58365752726237,77.23443998301101,Zone_08,Zone_08,0.7147,0.2852,0.7147,True
CT014430,New Delhi,28.574373509290105,77.18820894499729,Zone_07,Zone_07,0.5199,0.5199,0.48,True
CT010898,Noida,28.50555782491355,77.44990635587905,Zone_07,Zone_07,0.9728,0.9728,0.0247,True
CT016542,Gurugram,28.483722129277837,77.01099272595813,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT014322,New Delhi,28.65225819000325,77.22238082243916,Zone_08,Zone_08,0.731,0.2688,0.731,True
CT009829,Gurugram,28.421279115296837,76.98840495143436,Zone_08,Zone_08,1.0,0.0,1.0,True
CT014161,Gurugram,28.42372587556797,77.01456891220455,Zone_08,Zone_08,0.9691,0.0216,0.9691,True
CT006238,New Delhi,28.621678323305687,77.28229544234414,Zone_08,Zone_08,0.6042,0.3957,0.6042,True
CT004295,Noida,28.59751481434455,77.36437010654612,Zone_07,Zone_07,0.9699,0.9699,0.0299,True
CT010359,New Delhi,28.56112720544407,77.22858576757449,Zone_08,Zone_08,0.6629,0.337,0.6629,True
CT012143,Ghaziabad,28.648302190720177,77.46140026192786,Zone_07,Zone_07,0.9898,0.9898,0.0,True
CT002818,New Delhi,28.647706921092453,77.14764694929111,Zone_07,Zone_08,0.6458,0.3541,0.6458,False
CT008347,New Delhi,28.650016325027227,77.28914178901077,Zone_08,Zone_08,0.6314,0.3678,0.6314,True
CT013132,Noida,28.586579487833674,77.32309769049691,Zone_07,Zone_07,0.986,0.986,0.0139,True
CT003956,New Delhi,28.57291113996037,77.20364458462123,Zone_07,Zone_08,0.6882,0.3117,0.6882,False
CT009678,New Delhi,28.62683097083685,77.2652733911913,Zone_08,Zone_08,0.7308,0.2691,0.7308,True
CT014919,Noida,28.51388930486058,77.39021177679156,Zone_07,Zone_07,0.9873,0.9873,0.0127,True
CT004875,Faridabad,28.45528490689955,77.3453934877321,Zone_07,Zone_07,0.9129,0.9129,0.0871,True
CT004176,Faridabad,28.366777275861534,77.28264721692238,Zone_07,Zone_07,0.8474,0.8474,0.1524,True
CT006787,Gurugram,28.502292140099,77.03973104304232,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT014596,New Delhi,28.65725628926215,77.18606497032258,Zone_08,Zone_08,0.7609,0.2391,0.7609,True
CT019773,Faridabad,28.35177173405861,77.29779490689793,Zone_07,Zone_07,0.8623,0.8623,0.1377,True
CT003083,New Delhi,28.649367596345755,77.27909606877641,Zone_08,Zone_08,0.5477,0.4523,0.5477,True
CT008204,New Delhi,28.56276664720718,77.12499337050869,Zone_08,Zone_07,0.5291,0.5291,0.4708,False
CT004184,Gurugram,28.518234355988746,77.00462911637696,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT005712,Faridabad,28.41391122746569,77.31780925801257,Zone_07,Zone_07,0.8723,0.8723,0.1277,True
CT019193,Gurugram,28.410829016769352,77.05157081759464,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT011941,Faridabad,28.415486831824868,77.2980555279513,Zone_07,Zone_07,0.8729,0.8729,0.1271,True
CT013413,New Delhi,28.67718509272889,77.25453115137705,Zone_08,Zone_08,0.6833,0.3166,0.6833,True
CT016404,Faridabad,28.420516709007963,77.35732287235525,Zone_07,Zone_07,0.8305,0.8305,0.1695,True
CT016903,Faridabad,28.404957942007822,77.27697034064056,Zone_08,Zone_07,0.8702,0.8702,0.1298,False
CT005401,New Delhi,28.61484254667576,77.20488629866699,Zone_07,Zone_08,0.5739,0.426,0.5739,False
CT006162,Faridabad,28.364191021036344,77.30458053438466,Zone_07,Zone_07,0.7691,0.7691,0.2308,True
CT002773,Ghaziabad,28.656193709892623,77.47112375613044,Zone_07,Zone_07,0.9815,0.9815,0.0,True
CT011647,New Delhi,28.63473245769801,77.28758271145519,Zone_08,Zone_08,0.6097,0.3903,0.6097,True
CT014740,Noida,28.546142257001968,77.43497044054791,Zone_07,Zone_07,0.9881,0.9881,0.0068,True
CT011561,Ghaziabad,28.654547223994705,77.55731283433636,Zone_07,Zone_07,0.9815,0.9815,0.0125,True
CT016317,New Delhi,28.63751045491878,77.16831533801326,Zone_08,Zone_08,0.6685,0.3314,0.6685,True
CT001303,Noida,28.57328369202108,77.31909548384007,Zone_07,Zone_07,0.9806,0.9806,0.0068,True
CT014955,New Delhi,28.60823392418672,77.2561258190007,Zone_07,Zone_08,0.6136,0.3864,0.6136,False
CT014514,New Delhi,28.573524234013323,77.25227004560958,Zone_07,Zone_08,0.6008,0.399,0.6008,False
CT015660,Noida,28.506012901839327,77.33604377256127,Zone_07,Zone_07,0.9352,0.9352,0.0638,True
CT001169,Noida,28.54693463228017,77.3149356282316,Zone_07,Zone_07,0.9547,0.9547,0.0436,True
CT016196,Faridabad,28.406427155307536,77.28958830908503,Zone_08,Zone_07,0.8639,0.8639,0.136,False
CT009944,Faridabad,28.43427433280714,77.32750936727751,Zone_07,Zone_07,0.8676,0.8676,0.1324,True
CT005272,Ghaziabad,28.66889271728532,77.38481389643546,Zone_07,Zone_07,0.9501,0.9501,0.0067,True
CT004460,Ghaziabad,28.638202837537065,77.51291390252908,Zone_07,Zone_07,0.931,0.931,0.0025,True
CT001005,New Delhi,28.5939718500866,77.26023357033361,Zone_08,Zone_08,0.6628,0.3371,0.6628,True
CT008089,Gurugram,28.48153564515659,77.0519987180701,Zone_08,Zone_08,0.9946,0.0037,0.9946,True
CT009339,Faridabad,28.440838891835725,77.41858892401623,Zone_08,Zone_07,0.8789,0.8789,0.1209,False
CT016789,Noida,28.504361158827493,77.37970507171397,Zone_07,Zone_07,0.9475,0.9475,0.0492,True
CT016552,New Delhi,28.646508250087887,77.32979034380556,Zone_07,Zone_08,0.5991,0.4009,0.5991,False
CT007964,New Delhi,28.662158285279595,77.27252838308598,Zone_08,Zone_08,0.5587,0.4412,0.5587,True
CT001142,Noida,28.56295555534296,77.47583607748285,Zone_07,Zone_07,0.9663,0.9663,0.0336,True
CT019606,Faridabad,28.34784132071197,77.32410394232804,Zone_07,Zone_07,0.8582,0.8582,0.1418,True
CT005179,Faridabad,28.339968777006288,77.32840465521683,Zone_07,Zone_07,0.8429,0.8429,0.1571,True
CT007943,New Delhi,28.584565493467977,77.17886013940318,Zone_08,Zone_07,0.5361,0.5361,0.4589,False
CT010354,Noida,28.498286815302183,77.36271372377223,Zone_07,Zone_07,0.9969,0.9969,0.0031,True
CT001453,Ghaziabad,28.71525840805826,77.41871599773607,Zone_07,Zone_07,0.9865,0.9865,0.0013,True
CT005952,Gurugram,28.46688329210529,77.00829146698838,Zone_08,Zone_08,0.9933,0.005,0.9933,True
CT011785,New Delhi,28.601175715550777,77.1376624880547,Zone_07,Zone_08,0.5614,0.4385,0.5614,False
CT001918,New Delhi,28.621081971592037,77.27475637264111,Zone_08,Zone_08,0.7195,0.2804,0.7195,True
CT009736,New Delhi,28.588195132032563,77.19975603723069,Zone_08,Zone_08,0.5683,0.4315,0.5683,True
CT002576,New Delhi,28.66647357123515,77.27558248380356,Zone_08,Zone_08,0.7611,0.2388,0.7611,True
CT002036,Noida,28.536146110510582,77.39752454188071,Zone_07,Zone_07,0.988,0.988,0.0115,True
CT010975,New Delhi,28.564649076138878,77.30234583165121,Zone_07,Zone_08,0.6184,0.3815,0.6184,False
CT000500,Faridabad,28.42058997703717,77.33140404632886,Zone_07,Zone_07,0.8575,0.8575,0.1424,True
CT008137,Faridabad,28.43566254501124,77.36120963292133,Zone_07,Zone_07,0.8874,0.8874,0.1126,True
CT007134,Gurugram,28.46083565319845,77.09366994332777,Zone_08,Zone_08,0.9899,0.0101,0.9899,True
CT011170,Noida,28.616703990978596,77.37554207207323,Zone_07,Zone_07,0.9845,0.9845,0.01,True
CT013382,Gurugram,28.526479660960515,76.99768795742074,Zone_08,Zone_08,0.9874,0.0126,0.9874,True
CT003550,Ghaziabad,28.68032063986202,77.47952530503315,Zone_07,Zone_07,0.9679,0.9679,0.0,True
CT007020,Faridabad,28.44199061866149,77.34589750742961,Zone_08,Zone_07,0.7587,0.7587,0.2412,False
CT017288,New Delhi,28.597920857217314,77.27653368751005,Zone_07,Zone_08,0.6659,0.334,0.6659,False
CT004858,New Delhi,28.548814906378748,77.27599102282373,Zone_07,Zone_08,0.6154,0.3846,0.6154,False
CT000135,New Delhi,28.624175196643627,77.19242749624331,Zone_08,Zone_08,0.5958,0.4041,0.5958,True
CT018247,New Delhi,28.579909457907767,77.26551917890824,Zone_08,Zone_08,0.545,0.4545,0.545,True
CT006911,Noida,28.56795145323187,77.3744543516226,Zone_07,Zone_07,0.9946,0.9946,0.0053,True
CT003689,New Delhi,28.59849592897371,77.14008219134385,Zone_08,Zone_08,0.6156,0.3843,0.6156,True
CT010602,Noida,28.521555993241865,77.4248857798676,Zone_07,Zone_07,0.9862,0.9862,0.0088,True
CT016730,Noida,28.514493235735763,77.32516879771912,Zone_07,Zone_07,0.9636,0.9636,0.0359,True
CT014092,Faridabad,28.39009992614611,77.31797301638991,Zone_07,Zone_07,0.7872,0.7872,0.2113,True
CT019746,New Delhi,28.628318459017304,77.13028333666126,Zone_08,Zone_08,0.6749,0.325,0.6749,True
CT019742,Noida,28.515367394270683,77.35426954195744,Zone_07,Zone_07,0.9407,0.9407,0.059,True
CT017985,New Delhi,28.60270789351057,77.26598304415081,Zone_07,Zone_08,0.6312,0.3688,0.6312,False
CT009121,New Delhi,28.629936974645627,77.20083026376128,Zone_08,Zone_08,0.7075,0.2923,0.7075,True
CT000959,Gurugram,28.38962013174413,77.08547937010908,Zone_08,Zone_08,0.9703,0.0285,0.9703,True
CT015715,New Delhi,28.621981759250048,77.23420176989094,Zone_07,Zone_08,0.6572,0.3427,0.6572,False
CT005647,New Delhi,28.575684218823294,77.27760814254887,Zone_08,Zone_08,0.5348,0.4651,0.5348,True
CT016269,Noida,28.553386740925827,77.4155883132095,Zone_07,Zone_07,0.9892,0.9892,0.0098,True
CT015275,New Delhi,28.57942045827563,77.22253425083927,Zone_08,Zone_08,0.7464,0.2535,0.7464,True
CT017372,Gurugram,28.446375032209986,77.02552558535353,Zone_08,Zone_08,0.9936,0.0047,0.9936,True
CT011372,Gurugram,28.435732540486384,77.03825209492905,Zone_08,Zone_08,1.0,0.0,1.0,True
CT000450,New Delhi,28.66525862839251,77.27434222028398,Zone_08,Zone_08,0.7152,0.2847,0.7152,True
CT017680,Faridabad,28.369025108028737,77.33453390412248,Zone_07,Zone_07,0.8476,0.8476,0.1522,True
CT012449,Noida,28.55818981306582,77.33798682331998,Zone_07,Zone_07,0.994,0.994,0.0056,True
CT018882,New Delhi,28.653422422795156,77.18044726528652,Zone_08,Zone_08,0.6629,0.337,0.6629,True
CT019070,Faridabad,28.334676379191794,77.30324993981445,Zone_07,Zone_07,0.865,0.865,0.135,True
