complaint_id,complaint_date,complaint_time,amount,bank,transaction_type,fraud_type,city,state,district,complaint_latitude,complaint_longitude,hour,day_of_week,day_name,is_weekend,is_night,amount_category,withdrawal_zone,synthetic_cashout_latitude,synthetic_cashout_longitude
CT000123,2026-08-23,20:03:56,7800.0,Union Bank,Net Banking,Card Fraud,Ludhiana,Punjab,Ludhiana,30.866808993229107,75.84513704290703,20,6,Sunday,1,0,Low,Zone_03,30.900723071466725,75.74379218547885
CT000124,2026-02-11,14:21:49,48100.0,Bank of Baroda,UPI,Card Fraud,Gurugram,Haryana,Gurugram,28.447127002994844,77.02591272784912,14,2,Wednesday,0,0,Medium,Zone_08,28.385119233074413,77.08127815231049
CT000125,2026-01-21,05:17:54,72200.0,Bank of Baroda,ATM,Loan Scam,Jalandhar,Punjab,Jalandhar,31.344005513162365,75.60554382853987,5,2,Wednesday,0,1,High,Zone_02,31.347929813093163,75.54416510134442
CT000126,2026-01-09,10:59:22,13000.0,Canara Bank,IMPS,Loan Scam,Gurugram,Haryana,Gurugram,28.46170903122972,77.11278193787192,10,4,Friday,0,0,Medium,Zone_08,28.45771952622445,76.92165486719253
CT000127,2026-06-01,06:47:30,21300.0,HDFC,Debit Card,Loan Scam,Ambala,Haryana,Ambala,30.41180447507817,76.80008601211314,6,0,Monday,0,0,Medium,Zone_04,30.32392860865244,76.8884668008318
CT000128,2025-11-01,09:21:46,14400.0,Axis,IMPS,Card Fraud,Ludhiana,Punjab,Ludhiana,30.922706115798114,75.92274070164136,9,5,Saturday,1,0,Medium,Zone_03,30.918516479274412,75.74060711984083
CT000129,2026-03-09,21:59:39,11000.0,SBI,UPI,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.916106505505237,75.84336826843297,21,0,Monday,0,0,Medium,Zone_03,30.87961929006941,75.83644743264765
CT000130,2025-12-16,11:19:00,10400.0,SBI,UPI,Investment Scam,New Delhi,Delhi,New Delhi,28.55821758660525,77.16824626887679,11,1,Tuesday,0,0,Medium,Zone_08,28.68104170488442,77.18742667466144
CT000131,2026-08-19,17:43:49,4300.0,ICICI,UPI,Investment Scam,Amritsar,Punjab,Amritsar,31.690197300341215,74.89389100359577,17,2,Wednesday,0,0,Low,Zone_01,31.537690995231014,74.79071282937596
CT000132,2026-04-22,09:12:01,17500.0,Bank of Baroda,IMPS,Card Fraud,Meerut,Uttar Pradesh,Meerut,28.989471553575758,77.674697661708,9,2,Wednesday,0,0,Medium,Zone_06,29.07748395343866,77.74364528882171
CT000133,2026-01-07,10:06:05,23100.0,IndusInd,Net Banking,Phishing,New Delhi,Delhi,New Delhi,28.63706393754389,77.22669868410419,10,2,Wednesday,0,0,Medium,Zone_08,28.631131894402746,77.19752155511678
CT000134,2026-01-08,12:45:12,13100.0,HDFC,IMPS,Account Takeover,Ambala,Haryana,Ambala,30.433249114859166,76.81472573794646,12,3,Thursday,0,0,Medium,Zone_04,30.35434635049811,76.83251647467239
CT000135,2026-06-27,22:36:41,45200.0,Bank of Baroda,Debit Card,UPI Fraud,New Delhi,Delhi,New Delhi,28.624175196643627,77.19242749624331,22,5,Saturday,1,1,Medium,Zone_08,28.70858010437274,77.15184738300694
CT000136,2026-06-22,09:35:34,7700.0,HDFC,UPI,Account Takeover,Jalandhar,Punjab,Jalandhar,31.260272376402856,75.56627117456026,9,0,Monday,0,0,Low,Zone_02,31.363494080499535,75.5736263691401
CT000137,2026-08-19,17:07:51,8800.0,SBI,UPI,Loan Scam,Jaipur,Rajasthan,Jaipur,26.843494201522216,75.77461310195535,17,2,Wednesday,0,0,Low,Zone_10,26.88005937414862,75.74087631383858
CT000138,2026-07-08,12:06:56,5900.0,SBI,Debit Card,Investment Scam,Gurugram,Haryana,Gurugram,28.402131665700928,77.00182913348814,12,2,Wednesday,0,0,Low,Zone_08,28.44298136511133,76.95439641845269
CT000139,2025-11-25,08:45:07,65700.0,PNB,UPI,UPI Fraud,Noida,Uttar Pradesh,Noida,28.4935664044421,77.34929353257414,8,1,Tuesday,0,0,High,Zone_07,28.499576515104778,77.30018058853474
CT000140,2026-03-23,16:47:48,8800.0,Axis,Debit Card,Card Fraud,Ludhiana,Punjab,Ludhiana,30.94046130504047,75.8425432303035,16,0,Monday,0,0,Low,Zone_03,30.926274829619476,75.91591787060601
CT000141,2025-10-01,12:47:46,16200.0,HDFC,IMPS,UPI Fraud,Gurugram,Haryana,Gurugram,28.481775006033928,77.02403915316711,12,2,Wednesday,0,0,Medium,Zone_08,28.518239245430713,77.01074092588563
CT000142,2026-08-27,21:50:10,8200.0,SBI,UPI,Card Fraud,Gurugram,Haryana,Gurugram,28.469618884698875,76.92790342164615,21,3,Thursday,0,0,Low,Zone_08,28.475774018588552,76.97429696173079
CT000143,2026-07-05,22:08:01,35500.0,Axis,Debit Card,Card Fraud,Jaipur,Rajasthan,Jaipur,26.90491342512728,75.77886964611876,22,6,Sunday,1,1,Medium,Zone_10,26.92768952070261,75.79039892014043
CT000144,2026-07-25,16:29:11,32600.0,Kotak Mahindra,ATM,UPI Fraud,Faridabad,Haryana,Faridabad,28.464556938255466,77.31122030134703,16,5,Saturday,1,0,Medium,Zone_07,28.520678316753717,77.37447051458452
CT000145,2026-06-24,11:26:41,18400.0,SBI,UPI,Loan Scam,Gurugram,Haryana,Gurugram,28.45408407751935,76.94126961238045,11,2,Wednesday,0,0,Medium,Zone_08,28.41064483511733,77.03151277427314
CT000146,2025-10-29,15:08:53,17900.0,Bank of Baroda,UPI,Investment Scam,Patiala,Punjab,Patiala,30.28810306499128,76.41996962108627,15,2,Wednesday,0,0,Medium,Zone_04,30.400442587329103,76.40748882443951
CT000147,2026-06-02,21:57:17,22700.0,PNB,Debit Card,Loan Scam,Ambala,Haryana,Ambala,30.3642893059071,76.82112811617836,21,1,Tuesday,0,0,Medium,Zone_04,30.261531738171037,76.75789287579767
CT000148,2026-07-20,18:39:44,22300.0,Axis,Net Banking,Remote Access,Faridabad,Haryana,Faridabad,28.43373984533252,77.35309525333034,18,0,Monday,0,0,Medium,Zone_07,28.38907194315016,77.34124173046129
CT000149,2026-05-21,06:21:14,35300.0,SBI,ATM,Remote Access,Gurugram,Haryana,Gurugram,28.47802782784235,76.96716705623311,6,3,Thursday,0,0,Medium,Zone_08,28.334205076823388,76.9973143731562
CT000150,2026-07-30,05:44:34,7100.0,Canara Bank,UPI,Remote Access,Jalandhar,Punjab,Jalandhar,31.249540685307768,75.65894369938096,5,3,Thursday,0,1,Low,Zone_02,31.39072309224615,75.5917754830758
CT000151,2026-05-06,08:06:54,37800.0,Axis,UPI,SIM Swap,Ghaziabad,Uttar Pradesh,Ghaziabad,28.659793200470343,77.43290087170777,8,2,Wednesday,0,0,Medium,Zone_07,28.59176120687511,77.39158279404617
CT000152,2026-02-04,16:55:02,8200.0,ICICI,Net Banking,UPI Fraud,Meerut,Uttar Pradesh,Meerut,29.039247566731152,77.69453597866396,16,2,Wednesday,0,0,Low,Zone_06,28.892208301963088,77.76130630541084
CT000153,2026-02-24,09:35:14,17900.0,IndusInd,UPI,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.87397096515493,75.82953237277215,9,1,Tuesday,0,0,Medium,Zone_03,30.958656868194613,75.9442409479332
CT000154,2026-03-29,10:24:08,8900.0,IndusInd,Debit Card,Account Takeover,Faridabad,Haryana,Faridabad,28.377849450057333,77.2942003554227,10,6,Sunday,1,0,Low,Zone_07,28.514510480293794,77.25428446895351
CT000155,2026-01-18,15:31:23,17200.0,Bank of Baroda,UPI,SIM Swap,Ludhiana,Punjab,Ludhiana,30.902804892327914,75.90851647551659,15,6,Sunday,1,0,Medium,Zone_03,30.995372546430396,75.8957691120677
CT000156,2025-10-26,16:22:34,21500.0,Kotak Mahindra,Net Banking,UPI Fraud,New Delhi,Delhi,New Delhi,28.663944829496867,77.22404416548926,16,6,Sunday,1,0,Medium,Zone_08,28.66469083305153,77.06940583927367
CT000157,2026-03-29,20:25:40,33400.0,SBI,UPI,Phishing,Chandigarh,Chandigarh,Chandigarh,30.688752645943133,76.7673040225338,20,6,Sunday,1,0,Medium,Zone_04,30.653744506499443,76.75229146006161
CT000158,2026-01-06,13:29:50,54200.0,Kotak Mahindra,UPI,Loan Scam,New Delhi,Delhi,New Delhi,28.62610618042605,77.21238868368977,13,1,Tuesday,0,0,High,Zone_08,28.63441365592497,77.21599323546825
CT000159,2026-04-07,19:12:09,21300.0,HDFC,ATM,UPI Fraud,New Delhi,Delhi,New Delhi,28.600604753951057,77.08687343536185,19,1,Tuesday,0,0,Medium,Zone_08,28.61002496280248,77.14629998965988
CT000160,2026-09-13,06:36:38,6800.0,IndusInd,Net Banking,Card Fraud,Noida,Uttar Pradesh,Noida,28.477733538932235,77.37918599590967,6,6,Sunday,1,0,Low,Zone_07,28.441284024568375,77.4361325170382
CT000161,2026-06-04,15:07:48,9800.0,ICICI,NEFT,Identity Theft,Ludhiana,Punjab,Ludhiana,30.896508512291962,75.80505639977558,15,3,Thursday,0,0,Low,Zone_03,30.887865777773822,75.84111437041211
CT000162,2026-09-06,13:29:29,8800.0,SBI,NEFT,Card Fraud,Meerut,Uttar Pradesh,Meerut,28.969889050834045,77.66528697281348,13,6,Sunday,1,0,Low,Zone_06,29.016096306443053,77.67591781626052
CT000163,2026-07-30,21:50:37,38700.0,ICICI,ATM,UPI Fraud,Patiala,Punjab,Patiala,30.34251856157911,76.41178714614074,21,3,Thursday,0,0,Medium,Zone_04,30.292052217730085,76.3244686952162
CT000164,2026-06-07,18:42:55,2900.0,Bank of Baroda,Debit Card,SIM Swap,Jalandhar,Punjab,Jalandhar,31.3034095027629,75.59391328954133,18,6,Sunday,1,0,Low,Zone_02,31.389392076232927,75.4759537893985
CT000165,2025-11-20,18:19:54,16400.0,Axis,Debit Card,Identity Theft,Faridabad,Haryana,Faridabad,28.402616105954785,77.2787111246746,18,3,Thursday,0,0,Medium,Zone_07,28.43662658622916,77.31405129190908
CT000166,2025-10-07,21:34:03,16300.0,Kotak Mahindra,Debit Card,UPI Fraud,Panipat,Haryana,,29.364404220625406,76.98914797527632,21,1,Tuesday,0,0,Medium,Zone_05,29.327813512056856,76.92425499299598
CT000167,2025-11-27,10:03:36,41400.0,SBI,UPI,UPI Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.716648251696835,77.45993993915808,10,3,Thursday,0,0,Medium,Zone_07,28.66336421730893,77.37472754310873
CT000168,2025-10-09,19:56:08,13300.0,SBI,Debit Card,Account Takeover,Noida,Uttar Pradesh,Noida,28.492677154931844,77.41614676763538,19,3,Thursday,0,0,Medium,Zone_07,28.464604515591233,77.34660715836506
CT000169,2026-03-31,21:13:01,11500.0,Axis,NEFT,Phishing,Ambala,Haryana,Ambala,30.3776128323233,76.76763401830527,21,1,Tuesday,0,0,Medium,Zone_04,30.395725507580803,76.76285498919702
CT000170,2026-05-06,23:08:13,32900.0,ICICI,UPI,Investment Scam,Jaipur,Rajasthan,Jaipur,26.894258515623036,75.73317484273026,23,2,Wednesday,0,1,Medium,Zone_10,27.01715176891651,75.78646306592584
CT000171,2026-04-19,13:56:10,24900.0,Bank of Baroda,UPI,Identity Theft,Chandigarh,Chandigarh,Chandigarh,30.719143048689357,76.73653559368199,13,6,Sunday,1,0,Medium,Zone_04,30.734293610907713,76.74285784778729
CT000172,2025-12-24,18:23:00,58400.0,Union Bank,UPI,Investment Scam,Faridabad,Haryana,Faridabad,28.401924664224246,77.30887633051663,18,2,Wednesday,0,0,High,Zone_07,28.49080988968079,77.2643903549377
CT000173,2026-03-06,09:14:29,14200.0,PNB,ATM,Card Fraud,Patiala,Punjab,Patiala,30.31444764955449,76.36216592441437,9,4,Friday,0,0,Medium,Zone_04,30.333951223002884,76.4206079465486
CT000174,2026-05-26,16:00:26,11600.0,ICICI,ATM,Remote Access,Jaipur,Rajasthan,Jaipur,26.842454139142745,75.76993727369873,16,1,Tuesday,0,0,Medium,Zone_10,26.868594567081395,75.72125093995211
CT000175,2026-01-17,13:27:28,10000.0,Axis,UPI,Phishing,Ludhiana,Punjab,Ludhiana,30.949676796734014,75.88737364913099,13,5,Saturday,1,0,Low,Zone_03,30.80488663318218,75.83447139644232
CT000176,2025-11-04,08:49:23,28700.0,Canara Bank,ATM,Account Takeover,Jalandhar,Punjab,Jalandhar,31.30702676296395,75.46532898491394,8,1,Tuesday,0,0,Medium,Zone_02,31.172726402235313,75.53248125166368
CT000177,2025-11-30,21:08:36,62400.0,Bank of Baroda,Net Banking,Phishing,Gurugram,Haryana,Gurugram,28.491844107036215,77.04778158151098,21,6,Sunday,1,0,High,Zone_08,28.4932880305574,76.99454570911921
CT000178,2026-09-26,21:43:08,4100.0,Kotak Mahindra,UPI,Account Takeover,Alwar,Rajasthan,Alwar,27.51938800487254,76.67695854902946,21,5,Saturday,1,0,Low,Zone_09,27.612359601606162,76.57536002513179
CT000179,2025-12-17,22:11:12,27100.0,HDFC,Net Banking,Phishing,Meerut,Uttar Pradesh,Meerut,29.013102851728036,77.6964715445963,22,2,Wednesday,0,1,Medium,Zone_06,29.053407173528964,77.70445874336002
CT000180,2025-11-11,09:53:03,16200.0,Bank of Baroda,Net Banking,Remote Access,Noida,Uttar Pradesh,Noida,28.514100567542933,77.402044702438,9,1,Tuesday,0,0,Medium,Zone_07,28.489584434978816,77.3528309363342
CT000181,2026-08-02,01:20:18,18700.0,SBI,Debit Card,UPI Fraud,Meerut,Uttar Pradesh,Meerut,28.98194707575366,77.73701383906216,1,6,Sunday,1,1,Medium,Zone_06,29.02768147607915,77.57927753834426
CT000182,2026-01-31,19:43:04,54600.0,Bank of Baroda,UPI,Phishing,Meerut,Uttar Pradesh,Meerut,28.937225659776704,77.70271086956816,19,5,Saturday,1,0,High,Zone_06,28.996892546635152,77.66508515797747
CT000183,2026-09-15,11:32:38,40000.0,IndusInd,NEFT,UPI Fraud,Faridabad,Haryana,Faridabad,28.358496999903625,77.32215524569501,11,1,Tuesday,0,0,Medium,Zone_07,28.509836820621093,77.30205337726889
CT000184,2025-11-05,17:33:27,43900.0,Canara Bank,UPI,Card Fraud,Ambala,Haryana,Ambala,30.34910309949094,76.75255266667186,17,2,Wednesday,0,0,Medium,Zone_04,30.31276142559405,76.8433929317903
CT000185,2025-10-20,15:21:31,25400.0,SBI,UPI,Account Takeover,Noida,Uttar Pradesh,Noida,28.57126111919656,77.33343028834243,15,0,Monday,0,0,Medium,Zone_07,28.44396483988176,77.25992645450609
CT000186,2026-02-18,16:45:43,22400.0,Kotak Mahindra,UPI,Identity Theft,New Delhi,Delhi,New Delhi,28.65045256782123,77.13467222818431,16,2,Wednesday,0,0,Medium,Zone_08,28.699486641684285,77.15646804554981
CT000187,2026-08-25,14:15:15,31400.0,SBI,IMPS,Card Fraud,Panipat,Haryana,Panipat,29.400965979709824,77.0024799511497,14,1,Tuesday,0,0,Medium,Zone_05,29.409016233110226,76.90145048985435
CT000188,2026-01-31,00:23:08,150000.0,Axis,UPI,Investment Scam,Ludhiana,Punjab,Ludhiana,30.956970721935548,75.82676983697226,0,5,Saturday,1,1,High,Zone_03,30.972485493274675,75.96395045352588
CT000189,2026-06-21,10:32:21,19600.0,Bank of Baroda,ATM,Card Fraud,Noida,Uttar Pradesh,Noida,28.530285753487018,77.36561912392665,10,6,Sunday,1,0,Medium,Zone_07,28.51955644347135,77.3204088403028
CT000190,2026-05-24,21:19:44,22700.0,Axis,Debit Card,UPI Fraud,Patiala,Punjab,Patiala,30.3148051668604,76.31900957153424,21,6,Sunday,1,0,Medium,Zone_04,30.251487018141088,76.29864405863539
CT000191,2025-10-28,13:04:07,10200.0,ICICI,Debit Card,Account Takeover,Jaipur,Rajasthan,Jaipur,26.895622708906092,75.78723343307028,13,1,Tuesday,0,0,Medium,Zone_10,26.883442619179316,75.8133739405279
CT000192,2026-08-10,11:56:10,4200.0,Bank of Baroda,Debit Card,UPI Fraud,Patiala,Punjab,Patiala,30.357541851477546,76.42702065114082,11,0,Monday,0,0,Low,Zone_04,30.442027986316837,76.34812433025937
CT000193,2025-11-13,01:10:57,51200.0,PNB,UPI,Investment Scam,Ludhiana,Punjab,Ludhiana,30.88843115993155,75.78910102233962,1,3,Thursday,0,1,High,Zone_03,30.92304543832776,75.74101767653923
CT000194,2026-07-23,12:13:34,15000.0,PNB,Debit Card,Account Takeover,Ghaziabad,Uttar Pradesh,Ghaziabad,28.717130991787695,77.46654362313377,12,3,Thursday,0,0,Medium,Zone_07,28.649616364216723,77.38580076506987
CT000195,2025-11-12,10:41:51,31000.0,Axis,UPI,SIM Swap,Ludhiana,Punjab,Ludhiana,30.88221299802139,75.86143148230416,10,2,Wednesday,0,0,Medium,Zone_03,30.971396939789546,75.87300598382781
CT000196,2026-06-25,15:09:19,23300.0,Bank of Baroda,UPI,Remote Access,Amritsar,Punjab,Amritsar,31.668113863158013,74.82308275613651,15,3,Thursday,0,0,Medium,Zone_01,31.548910400458503,74.8498806897005
CT000197,2026-08-23,18:39:40,62100.0,ICICI,UPI,Account Takeover,New Delhi,Delhi,New Delhi,28.63056778917532,77.19115382322003,18,6,Sunday,1,0,High,Zone_07,28.659591644794858,77.22802776884272
CT000198,2026-09-30,04:26:06,13900.0,SBI,ATM,Account Takeover,Ghaziabad,Uttar Pradesh,Ghaziabad,28.692462292120755,77.43757361274926,4,2,Wednesday,0,1,Medium,Zone_07,28.724726208683993,77.46565198605498
CT000199,2026-06-03,18:42:55,5600.0,Axis,UPI,Card Fraud,Amritsar,Punjab,Amritsar,31.596486910664325,74.86004504237854,18,2,Wednesday,0,0,Low,Zone_01,31.719673582377418,74.87799047967128
CT000200,2025-10-16,01:04:44,56600.0,Bank of Baroda,Debit Card,SIM Swap,Ambala,Haryana,Ambala,30.295275952366776,76.82225611922193,1,3,Thursday,0,1,High,Zone_04,30.401766038851605,76.76758730821902
CT000201,2025-10-13,18:07:58,23000.0,HDFC,UPI,Investment Scam,Noida,Uttar Pradesh,Noida,28.53852800796191,77.43818670803785,18,0,Monday,0,0,Medium,Zone_07,28.638770815426565,77.45014935799874
CT000202,2026-07-16,08:25:29,20000.0,SBI,ATM,Phishing,Jaipur,Rajasthan,Jaipur,26.891200149128316,75.77558504858334,8,3,Thursday,0,0,Medium,Zone_10,26.82368313010154,75.70901695356203
CT000203,2026-03-20,12:08:04,2900.0,Canara Bank,UPI,UPI Fraud,Faridabad,Haryana,Faridabad,28.420449539916202,77.34150785611044,12,4,Friday,0,0,Low,Zone_07,28.37291950563218,77.34132013177106
CT000204,2025-11-17,08:45:28,29500.0,IndusInd,ATM,SIM Swap,Ludhiana,Punjab,Ludhiana,30.916844381740393,75.82512068122256,8,0,Monday,0,0,Medium,Zone_03,30.985970548303122,75.88335106551438
CT000205,2026-01-06,16:20:21,4000.0,PNB,Net Banking,SIM Swap,Jalandhar,Punjab,Jalandhar,31.305281097849353,75.5120893635092,16,1,Tuesday,0,0,Low,Zone_02,31.331728656115548,75.6383875386315
CT000206,2026-05-10,19:20:28,38300.0,Kotak Mahindra,UPI,Card Fraud,Amritsar,Punjab,Amritsar,31.604325751630466,74.85938321591323,19,6,Sunday,1,0,Medium,Zone_01,31.641852915709634,74.73471771445708
CT000207,2025-11-04,16:20:48,13700.0,Union Bank,Net Banking,Account Takeover,Ludhiana,Punjab,Ludhiana,30.90123430295895,75.85840256375543,16,1,Tuesday,0,0,Medium,Zone_03,30.943001809206788,75.91017526375072
CT000208,2026-07-24,21:18:14,27900.0,Axis,ATM,Account Takeover,New Delhi,Delhi,New Delhi,28.542533149094623,77.22128893534166,21,4,Friday,0,0,Medium,Zone_08,28.666313520025092,77.03720733344826
CT000209,2026-07-14,01:52:30,18200.0,HDFC,UPI,Remote Access,Ludhiana,Punjab,Ludhiana,30.885556088079397,75.83384943674822,1,1,Tuesday,0,1,Medium,Zone_03,31.02472262348893,75.86723122922926
CT000210,2026-05-30,12:22:22,13500.0,PNB,UPI,SIM Swap,Faridabad,Haryana,Faridabad,28.40384921782737,77.37599986491269,12,5,Saturday,1,0,Medium,Zone_07,28.432753672736492,77.28377410827625
CT000211,2026-04-20,12:24:43,9200.0,Canara Bank,UPI,Phishing,New Delhi,Delhi,New Delhi,28.62948075105508,77.21587283988964,12,0,Monday,0,0,Low,Zone_07,28.613376189259714,77.36268798324065
CT000212,2025-11-11,11:33:35,3100.0,Bank of Baroda,Net Banking,Investment Scam,New Delhi,Delhi,New Delhi,28.580922729221292,77.21398265806442,11,1,Tuesday,0,0,Low,Zone_07,28.593503062341206,77.236552956253
CT000213,2026-02-24,13:35:40,15100.0,SBI,UPI,Investment Scam,Amritsar,Punjab,Amritsar,31.629437901493368,74.82743350493998,13,1,Tuesday,0,0,Medium,Zone_01,31.594408817728524,74.84400674411835
CT000214,2025-12-07,16:58:00,22500.0,Canara Bank,NEFT,UPI Fraud,Noida,Uttar Pradesh,Noida,28.561408289884245,77.42870652607861,16,6,Sunday,1,0,Medium,Zone_07,28.518715576399895,77.43265071297401
CT000215,2026-04-26,09:05:54,25100.0,Bank of Baroda,Debit Card,UPI Fraud,New Delhi,Delhi,New Delhi,28.62468701627113,77.18112284051004,9,6,Sunday,1,0,Medium,Zone_08,28.588984157956,77.05541150880545
CT000216,2026-08-20,09:13:59,34900.0,ICICI,ATM,Account Takeover,New Delhi,Delhi,New Delhi,28.64054142655972,77.27049707815127,9,3,Thursday,0,0,Medium,Zone_08,28.58909988061804,77.18659194498967
CT000217,2026-08-19,08:59:19,25100.0,Union Bank,NEFT,Remote Access,Ludhiana,Punjab,Ludhiana,30.865020295755826,75.82899577787676,8,2,Wednesday,0,0,Medium,Zone_03,30.92151688517047,75.81556959787488
CT000218,2026-08-29,11:37:05,96000.0,Bank of Baroda,UPI,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.882026993691078,75.8814637944965,11,5,Saturday,1,0,High,Zone_03,30.932697714198806,75.77821939589074
CT000219,2026-02-03,17:23:04,11600.0,Kotak Mahindra,Net Banking,Investment Scam,Meerut,Uttar Pradesh,Meerut,28.99178350712052,77.81054777875238,17,1,Tuesday,0,0,Medium,Zone_06,29.000470454119956,77.68559836337471
CT000220,2026-06-30,15:37:56,80300.0,Canara Bank,UPI,UPI Fraud,Panipat,Haryana,Panipat,29.356247225826763,77.02249783513197,15,1,Tuesday,0,0,High,Zone_05,29.451551830057042,76.8394738420181
CT000221,2026-03-13,11:41:50,20900.0,SBI,Debit Card,SIM Swap,Chandigarh,Chandigarh,Chandigarh,30.719394307805647,76.82322836329757,11,4,Friday,0,0,Medium,Zone_04,30.64579631715163,76.8291250346066
CT000222,2026-01-16,22:38:58,30800.0,Kotak Mahindra,UPI,Investment Scam,Gurugram,Haryana,Gurugram,28.492677135427403,77.067677599646,22,4,Friday,0,1,Medium,Zone_08,28.5658712692624,77.03371206258456
CT000223,2026-07-06,17:35:35,40700.0,ICICI,IMPS,UPI Fraud,New Delhi,Delhi,New Delhi,28.61759348254597,77.17002146027026,17,0,Monday,0,0,Medium,Zone_07,28.573707204337843,77.30712870278813
CT000224,2025-12-31,11:49:58,1000.0,IndusInd,UPI,Investment Scam,Jaipur,Rajasthan,Jaipur,26.932919896887288,75.78847035858377,11,2,Wednesday,0,0,Low,Zone_10,26.98953004821612,75.82127168567996
CT000225,2026-05-25,03:26:35,74100.0,IndusInd,Debit Card,Investment Scam,Chandigarh,Chandigarh,Chandigarh,30.78774568888893,76.78608234181101,3,0,Monday,0,1,High,Zone_04,30.876687117813027,76.67374594063698
CT000226,2025-10-27,10:18:54,28100.0,Kotak Mahindra,NEFT,UPI Fraud,Meerut,Uttar Pradesh,Meerut,28.96929712951148,77.75199221560729,10,0,Monday,0,0,Medium,Zone_06,28.99387183275068,77.68853428981413
CT000227,2026-05-07,14:03:58,9800.0,Kotak Mahindra,UPI,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.377793625698608,75.64166045679886,14,3,Thursday,0,0,Low,Zone_02,31.354088777940238,75.51786577405652
CT000228,2026-03-20,09:08:37,12100.0,Kotak Mahindra,NEFT,Investment Scam,Faridabad,Haryana,Faridabad,28.396554797783416,77.33795937063279,9,4,Friday,0,0,Medium,Zone_08,28.465280219461974,77.22855420049845
CT000229,2025-10-28,11:15:22,36200.0,HDFC,Debit Card,Identity Theft,New Delhi,Delhi,New Delhi,28.562371931524908,77.21956289299574,11,1,Tuesday,0,0,Medium,Zone_08,28.68192599098812,77.21576757904705
CT000230,2026-02-22,23:28:17,13400.0,ICICI,Net Banking,Account Takeover,Ludhiana,Punjab,Ludhiana,30.90805387067947,75.82915121559874,23,6,Sunday,1,1,Medium,Zone_03,31.07656155273537,75.92670749435203
CT000231,2026-08-29,22:43:24,10200.0,SBI,ATM,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.88450743034044,75.85169834055145,22,5,Saturday,1,1,Medium,Zone_03,30.91666505367263,75.97091768547227
CT000232,2025-12-29,15:54:22,15200.0,IndusInd,Net Banking,Card Fraud,Gurugram,Haryana,Gurugram,28.408487461127628,77.08187221392545,15,0,Monday,0,0,Medium,Zone_08,28.494209254863517,77.13121387334681
